,hotel_id,hotel_name,first recommendation,distance 1,second recommendation,distance 2,thrid recommendation,distance 3
798,259717,Efuru Guest House,Arlington Place Bed and Breakfast,0.7958758547680684,Riff Chelsea,0.8663693790437879,Heart of Harlem,0.8709005551264195
799,1139717,Holiday Inn Express New York City Times Square,Holiday Inn Express Manhattan Times Square South,0.8434894121646169,Holiday Inn New York City - Times Square,0.874224152928803,Holiday Inn Express Manhattan Midtown West,0.8917976137573322
800,6883205,1 Hotel Central Park,The Quin Central Park by Hilton Club,0.8404644284649547,The Langham New York Fifth Avenue,0.8808922816586892,"Mandarin Oriental, New York",0.8857362272676758
801,13390725,Mildred at the Park,Quality Inn Near Sunset Park,0.9183503419072274,Chelsea International Hostel,0.9398070734571154,Fairfield Inn & Suites New York Queens/Queensboro Bridge,0.9493630316458167
802,93517,Paramount Hotel New York,Row NYC Hotel,0.7983458422930165,Hotel Edison Times Square,0.821789988572026,Hotel Mela,0.8529961427234365
803,1367373,Trip and the City,The Broome,0.947000105999682,The Towers at Lotte New York Palace,0.9690507769704914,Holiday Inn New York City - Times Square,0.9738288038704893
804,1970381,Saint Marks Place Studio Apartments,East Village Suites,0.5917517095361369,Chelsmore Apartments,0.6984886554222364,East Village Apartments by Sudha,0.8829588528038694
805,2339661,Exquisite Guesthouse & Suites,J-Stel,0.8232233047033631,Super 8 by Wyndham Brooklyn / Park Slope Hotel,0.8333333333333334,Kings Hotel,0.8333333333333334
806,7595213,Four Points by Sheraton New York Downtown,Four Points by Sheraton Midtown - Times Square,0.916723687262857,Fairfield Inn New York Manhattan/Financial District,0.9258322669069764,AC Hotel New York City Downtown,0.9264503313494183
807,10728525,The Williamsburg Hotel,"The Hoxton, Williamsburg",0.6770180291125171,Wythe Hotel,0.6823555627659332,The William Vale,0.7266304908663148
808,15018701,Voyage Hotel,Hotel Nirvana,0.7941472211289947,Howard Johnson by Wyndham Brooklyn,0.8651600275073515,Mayflower Boutique Hotel,0.8738687552226218
809,15113805,Courtyard New York Manhattan/Midtown west,Four Points by Sheraton Manhattan Midtown West,0.8968578753741206,Courtyard New York Downtown Manhattan / World Trade Center Area,0.925464400750007,"The Algonquin Hotel Times Square, Autograph Collection",0.9313197180256555
810,80075,Amsterdam Court Hotel,The Gallivant Times Square,0.904615325825834,Mayfair Hotel,0.9104232679634174,Hudson New York,0.9194584748125911
811,1214411,Kings Hotel,Hotel Lynx,0.8075499102701247,Exquisite Guesthouse & Suites,0.8333333333333334,La Quinta Inn & Suites Brooklyn Downtown,0.8666666666666667
812,1547467,Times Square World,Kore Properties - 92,0.6464466094067263,Time Square Apartments,0.7086142412928207,Elegant Retreats,0.75
813,1653963,Sha107 Inn,YOTEL New York,1.0,Times Square Beds,1.0,Rostel,1.0
814,4451787,"Club Quarters Hotel, Grand Central",Hotel Boutique At Grand Central,0.8344501250977159,"Club Quarters Hotel, Times Square -Midtown",0.8712250984383497,"Club Quarters Hotel, World Trade Center",0.8877685898707601
815,12640715,Chelsea Cabins,Worldwide Plaza,0.8585786437626906,Jazz on Columbus Circle,0.8663693790437879,Jazz on the Park,0.8994962184740788
816,14920907,Mr. C Seaport,NY Away - Luxury Apartments in the Financial District,0.9228483250189541,11 Howard,0.9386262183711271,The Assemblage John Street,0.9408982743732818
817,93452,Life Hotel,Pod 39 Hotel,0.9307715064876947,The NoMad Hotel New York,0.9373658734170002,Pod 51 Hotel,0.937971432091599
818,121996,The Gregory Hotel New York,Avalon Hotel,0.9302599510210304,Stewart Hotel,0.9352051458029886,The Roger,0.9415489095404297
819,1175436,Hotel Olcott,388 Bergen House,0.7327387580875757,WaterView Apartment - New York,0.7817821097640076,La Belle Etoile Hostel,0.7817821097640076
820,1207052,Bella Guest House,Downtown Athletic Center,0.29289321881345254,Worldwide Plaza,0.29289321881345254,Shepherd Guest House,0.5000000000000001
821,1845644,Courtyard New York Manhattan/SoHo,Four Points by Sheraton Manhattan SoHo Village,0.799009998482282,Worldwide Plaza,0.8829588528038694,Downtown Athletic Center,0.8829588528038694
822,6385164,citizenM New York Times Square,The Time New York,0.875342545326744,Casablanca Hotel by Library Hotel Collection,0.8853219624252504,Archer Hotel New York,0.8967451295506966
823,7183500,Oyo Bed & Breakfast,Days Inn by Wyndham Brooklyn,0.8456966500379081,Phoenix Hotel,0.8456966500379081,Greenpoint YMCA,0.8804771390665607
824,9015308,Central Park West Hostel,The Vanderbilt YMCA,0.797731888972889,Broadway Hotel and Hostel,0.8050547179240726,Manhattan Bowery Lodge,0.8083446146548792
825,12653324,770Suites,Willamsburg Apartments,0.5000000000000001,Upper Yorkville Suites,0.6464466094067263,Fairfield Inn & Suites New York Brooklyn,0.9063414188418306
826,290932,Saddle Down Bed & Breakfast,Pointe Plaza Hotel,0.9272607032546692,The Condor Hotel,0.9298137593656404,Casablanca Hotel by Library Hotel Collection,0.9767378947400382
827,575732,Renaissance New York Hotel 57,"The Lexington Hotel, Autograph Collection",0.8867310566757536,The Maxwell New York City,0.9086914750154076,New York Marriott East Side,0.9130090462878124
828,1563892,Flatiron Hotel,Lord & Moris - Times Square Hotel,0.9239530899370626,Broadway Plaza Hotel,0.9424591124623665,Four Points by Sheraton Manhattan Chelsea,0.9487291836948131
829,1572980,Crosby Street Hotel,Greenwich Hotel,0.8533367920167303,The Whitby Hotel,0.8624811617646365,The Broome,0.8648607403940828
830,2556148,Wythe Hotel,The Williamsburg Hotel,0.6823555627659332,The William Vale,0.7015582798644595,"The Hoxton, Williamsburg",0.7515290663315952
831,12722932,Macy Empire,Macy's Apartments,0.8709005551264194,Broadway Suite,0.8754854387270619,NYC Guesthouse,0.8979379273840342
832,224226,City Club Hotel,"Club Quarters Hotel, Times Square -Midtown",0.950673637633301,Macy's Apartments,0.951349574458948,Executive Hotel LeSoleil,0.957421636552513
833,256738,Envoy Club Suites,The Milburn Hotel,0.9050842004247501,Oakwood at The Nash,0.9139337034176129,New York Marriott Downtown,0.9537749836478976
834,548322,Brooklyn Motor Inn,Atlantic Motor Inn,0.7327387580875757,Harbor Motor Inn,0.7817821097640076,Red Carpet Inn,0.8110177634953863
835,586466,Abode Bed and Breakfast,ComfortStayNYC,0.6464466094067263,Margot Guest House,0.75,The Sutton Residence,0.75
836,649058,Hotel Alexander,Sutton Court Hotel Residences,0.8556624327025936,Living Manhattan,0.8867722965855405,Phillips Club,0.894590744661054
837,654946,Regina's New York Bed & Breakfast,YOTEL New York,1.0,Times Square Beds,1.0,Rostel,1.0
838,1478626,Dupuy's Landing Guest House,A Garden In Chelsea,0.7942622000505442,Abode Bed and Breakfast,0.7958758547680684,The Sutton Residence,0.7958758547680684
839,2600546,BridgeStreet The Pier,Times Square Beds,1.0,Heart of Harlem,1.0,Rostel,1.0
840,7731042,Explore Hotel and Hostel,She-Fah Hotel,0.33333333333333315,Kensho homes,0.7113248654051871,Travelodge by Wyndham Jersey City,0.7817821097640076
841,8040162,Urban International Life,Candy Hostel,0.5917517095361369,Inter-Continental Central Park South New York,0.7226499018873854,Renaissance New York Chelsea Hotel,0.7327387580875756
842,8043362,A & Faye Bed and Breakfast,Bibi's Garden Bed and Breakfast,0.5000000000000001,At Home In Brooklyn,0.591751709536137,Rugby Gardens B&B,0.6464466094067263
843,9981282,Chelsea Pods,Prive,0.9166666666666666,The International Cozy Inn,0.9393660937409167,Chelsea Cabins,0.95
844,15634530,Dharma Home Suites JC at the Arts District,Dream Home Luxury Suites,0.29289321881345254,Skyline Luxury Home Suites At Newport II,0.4654775161751513,Grove Pointe Apartments,0.591751709536137
845,93586,The Mansfield,Elk Hotel,0.9191547916545557,Night Times Square,0.9482852340426351,Westgate New York City,0.9490273364454214
846,113298,Four Seasons Hotel New York,"The Ritz-Carlton New York, Central Park",0.7336526676288184,The Peninsula New York,0.760663828285653,The St. Regis New York,0.7796914941823561
847,281234,Four Points by Sheraton Manhattan Chelsea,Fairfield Inn & Suites New York Manhattan/Chelsea,0.9131113685585266,Four Points by Sheraton Manhattan SoHo Village,0.9182746352075206,Four Points by Sheraton Midtown - Times Square,0.9222724534425999
848,455186,JW Marriott Essex House New York,"The Ritz-Carlton New York, Central Park",0.8713225044272329,The Plaza,0.9013504589141514,The St. Regis New York,0.9024027382909167
849,667410,Candy Hostel,Urban International Life,0.5917517095361369,Manhattan Hostel,0.5917517095361369,The Grant Hotel,0.7113248654051871
850,1207058,The Stratford Manor,Times Square Beds,1.0,Novotel New York Times Square,1.0,Heart of Harlem,1.0
851,1751698,Super 8 by Wyndham Brooklyn / Park Slope Hotel,Exquisite Guesthouse & Suites,0.8333333333333334,Park Slope Inn,0.850928801500014,Super 8 by Wyndham Long Island City LGA Hotel,0.8609903906286168
852,2600466,BridgeStreet 50 Columbus,Times Square Beds,1.0,Heart of Harlem,1.0,Rostel,1.0
853,9984018,Metro Midtown Suites New York,Green Holidays Apartments,0.9410744349011211,710 Guest Suites,0.9422649730810374,Brooklyn Suites,0.9489689636920171
854,15521042,Racpanos Modern Stay on Union Street,Racpanos Modern Stay on Forrest Street,0.29289321881345254,Racpanos Modern Stay On Ocean Avenue,0.5,Red Lion Inn & Suites Long Island City,0.8895684739251535
855,93390,Hotel Belleclaire,Arthouse Hotel New York City,0.8570843735451077,Excelsior Hotel,0.8625615947396054,The Lucerne Hotel,0.8789179371439829
856,671822,John Street Suites By Aba,Hotel 50 Bowery NYC,1.0,YOTEL New York,1.0,Times Square Beds,1.0
857,1737422,Fit Hotel,Kore Properties 83,0.42264973081037416,The Grant Hotel,0.591751709536137,United Nations Apartment Hotel,0.6666666666666665
858,5535310,Riverside Towers,Nesva Hotel,0.9009852457023325,Hotel Nirvana,0.9101973489866125,Wyndham Garden Long Island City,0.9209430584957905
859,7156046,Neptune Hotel,Garden Green Bed and Breakfast,0.7113248654051871,J-Stel,0.7958758547680684,Greenpoint YMCA,0.8048199854102933
860,7594062,Cesar Suites at Greene,Hotel 50 Bowery NYC,1.0,YOTEL New York,1.0,Novotel New York Times Square,1.0
861,8530894,Hotel Cliff,Chez Michelle,0.7788370657676543,Senton Hotel,0.7958758547680684,La Semana Hotel,0.8232233047033631
862,12199886,Hilton Garden Inn New York Times Square South,Hilton Garden Inn New York - Times Square Central,0.8943534763149601,Hilton Garden Inn Times Square,0.8985907212824271,Hilton Garden Inn New York/West 35th Street,0.8999107448423347
863,2367217,Harlem Guest House,Heart of Harlem,1.0,Times Square Beds,1.0,YOTEL New York,1.0
864,9783537,Dharma Home Suites JC at Grove Station II,Dharma Home Suites JC at Grove Station,0.6666666666666665,Dharma Home Suites JC At Exchange Place,0.7327387580875756,Skyline Luxury Home Suites At Newport II,0.7817821097640076
865,9860337,The Park Ave North,The Central Park North,0.8260399331974814,Saint Nicholas Inn,0.8738113837187328,Royal Park Hotel,0.8928893227218552
866,99302,The Bentley Hotel,YOTEL New York,0.8538840476741587,Arthouse Hotel New York City,0.863737875589102,Stewart Hotel,0.8720807958817689
867,209382,Millennium Hilton New York One UN Plaza,Millennium Hilton New York Downtown,0.8254501205612811,Doubletree by Hilton New York Times Square West,0.9033534043414588,DoubleTree by Hilton Hotel Metropolitan - New York City,0.9093870475550146
868,235238,W New York - Times Square,Renaissance New York Times Square Hotel,0.8158636886757553,New York Marriott Marquis,0.8342594940360412,The Westin New York at Times Square,0.8774712320406303
869,1048678,The Hotel 91,Royal Park Hotel,0.846330344561757,The Central Park North,0.8571227740388742,Chelsea Inn - 17th Street,0.8690211313271134
870,1146086,Oakwood 24 East 38th Street,Furnished Dwellings,0.591751709536137,Apt 168,0.7113248654051871,The Village House NY,0.7817821097640076
871,2452838,The Box House Hotel,Henry Norman Hotel,0.6829242094892224,Franklin Guesthouse,0.7407056089744994,The Brooklyn,0.7763015276135536
872,6899174,The Central Park North,Royal Park Hotel,0.8212276269349035,The Park Ave North,0.8260399331974814,Broadway Hotel and Hostel,0.8520630693184253
873,10022886,Franklin Guesthouse,Henry Norman Hotel,0.6611309854320677,The Box House Hotel,0.7407056089744994,Hotel Le Jolie,0.785889777934321
874,13145062,Quality Inn Near Sunset Park,"Insignia Hotel, an Ascend Hotel Collection Member",0.762653558414428,Days Inn by Wyndham Brooklyn Marine Park,0.7883049012971373,Holiday Inn Express Brooklyn,0.8412231627925111
875,15631974,Seaman Apartment,La Quinta Inn & Suites Brooklyn East,0.8585786437626906,BEST WESTERN Gregory Hotel,0.8729998729998095,Holiday Inn Express Brooklyn,0.9351796276447836
876,15734630,Global Luxury Suites at Symphony House,Heart of Harlem,1.0,Times Square Beds,1.0,Rostel,1.0
877,93335,The Kimberly Hotel,Hotel 50 Bowery NYC,0.860588778585194,Archer Hotel New York,0.8864326253052313,The Bryant Park Hotel,0.8899936278977365
878,122007,Manhattan Broadway Hotel,Manhattan Lodging,0.875,Elk Hotel,0.875,Midtown West Hotel,0.9238490376149786
879,217623,"Club Quarters Hotel, Wall Street","Club Quarters Hotel, World Trade Center",0.8017079732032668,World Center Hotel,0.8959190758424408,"Club Quarters Hotel, Grand Central",0.9108484966826963
880,625815,Rugby Gardens B&B,The Blue Porch Bed & Breakfast,0.6220355269907728,Bibi's Garden Bed and Breakfast,0.6464466094067263,A & Faye Bed and Breakfast,0.6464466094067263
881,1219095,Midtown East Residence by Globe Quarters,AREI's Guesthouse,0.5917517095361369,Metro Apartments,0.7958758547680684,Thomas Family B&B,0.8174258141649446
882,1547031,Signature Properties,Times Square Beds,1.0,Novotel New York Times Square,1.0,Rostel,1.0
883,6582679,The William,710 Guest Suites,0.9233738971823079,Chez Michelle,0.9400838240105941,Murray Hill East Suites,0.942530422886731
884,92414,Econo Lodge Jersey City,Rodeway Inn,0.683772233983162,Haiban Inn,0.726138721247417,Holiday Inn Express & Suites Jersey City - Holland Tunnel,0.7763932022500211
885,93566,The Surrey,Hotel Plaza Athenee,0.7857142857142858,The Mark,0.789034983398301,"The Pierre, A Taj Hotel, New York",0.8293678901806333
886,121982,Incentra Village Hotel,388 Bergen House,0.901941932430908,Greenwich Village Habitue,0.913252760205064,Washington Square Hotel,0.920155578043313
887,655870,Lafayette House,The Gatsby Hotel,0.9354502775632098,"The Standard, East Village",0.9431017568641838,The Bowery Hotel,0.947295372330527
888,1092222,Jumel Terrace Bed and Breakfast,Comfort Inn Sunset Park / Park Slope,0.8063508326896291,102 Brownstone,0.8174258141649446,Chez Michelle,0.8384854293825503
889,1235582,W Hoboken,Hyatt Regency Jersey City,0.7967530575600055,The Westin Jersey City Newport,0.8335182104469933,Dharma Home Suites Hoboken at Grand,0.8492443277111181
890,3569150,Bowery Grand Hotel,World Hotel,0.790450945659597,The Harlem YMCA,0.8542054917106169,Central Park West Hostel,0.8557345474047205
891,5539454,Laguna,Times Square Beds,1.0,Novotel New York Times Square,1.0,YOTEL New York,1.0
892,15517438,Manhattan Studio Apartments,Empire 120,0.6464466094067263,The Franklin,0.9611924737146833,Fairfield Inn & Suites New York Queens/Queensboro Bridge,0.9641942562980284
893,75617,City View Inn,Days Inn by Wyndham Long Island City,0.8729998729998095,Super 8 by Wyndham Long Island City LGA Hotel,0.8957427929714626,Fairfield Inn New York Long Island City / Manhattan View,0.9037749551350623
894,99425,"Martinique New York on Broadway, Curio Collection by Hilton","The Renwick Hotel New York City, Curio Collection by Hilton",0.8891331705852126,Doubletree Hotel Chelsea - New York City,0.9094071155825652,"The Bernic Hotel New York City, Tapestry Collection by Hilton",0.9240931900946114
895,224225,Broadway Tower,Churchill at 15 Park Row,0.42264973081037416,National at Park Towers,0.591751709536137,Landmark Guest Rooms,0.7642977396044841
896,281697,Wyndham Midtown 45,Wingate by Wyndham Manhattan Midtown,0.9362423286936662,EVEN Hotel New York - Midtown East,0.9537618757456485,Springhill Suites by Marriott New York Manhattan/Times Square 36th St.,0.9674355195487082
897,1027681,Fairfield Inn New York Long Island City / Manhattan View,Inn New York City,0.8869496306073145,City View Inn,0.9037749551350623,IBEROSTAR 70 Park Avenue Hotel,0.9131801379740151
898,1158753,Kimpton Ink48 Hotel,Kimpton Hotel Eventi,0.8555934350257917,Kimpton Muse Hotel,0.8663822213503819,Crowne Plaza HY36 Midtown Manhattan,0.9412691208089381
899,1165409,Hotel Delmonico,Oxbridge Midtown East Apartments,0.6666666666666665,The Melrose Hotel,0.6666666666666665,Highbridge House,0.7113248654051871
900,1427297,House of the Redeemer,Alma Mathews House,0.42264973081037416,Sacred Heart Residence,0.5635642195280153,Econolodge,0.7113248654051871
901,1601249,Hilton New York Fashion District,Doubletree Hotel Chelsea - New York City,0.8496158764517191,Hilton Garden Inn New York/Manhattan-Chelsea,0.9049985749679368,"Martinique New York on Broadway, Curio Collection by Hilton",0.9247451020643862
902,5523553,The Paper Factory Hotel,Boro Hotel,0.6814655807698824,Aloft Long Island City - Manhattan View,0.7730354021810422,Hotel Vetiver,0.776181028312957
903,7605857,Aloft Manhattan Downtown Financial District,Fairfield Inn New York Manhattan/Financial District,0.9059163485802654,Moxy NYC Downtown,0.9113974822621569,Aloft New York Midtown,0.9268238266735398
904,12514017,Pod Brooklyn,McCarren Hotel & Pool,0.8043093058129351,BKLYN House,0.8111298415342084,Hotel Le Jolie,0.8464009621630968
905,93379,Hotel 17,Village Guest House,0.875,Candy Hostel,0.8979379273840342,Central Park Inn,0.9410744349011211
906,93507,New York Marriott Marquis,Renaissance New York Times Square Hotel,0.8200961893706595,W New York - Times Square,0.8342594940360412,Crowne Plaza Times Square Manhattan,0.8355723265528395
907,805827,AKA Central Park,AKA Times Square,0.8594912040716203,AKA United Nations,0.8612624048761408,AKA Sutton Place,0.8980705617124749
908,1235523,Sleep Inn Brooklyn,Harbor Motor Inn,0.6666666666666665,NYC Guesthouse,0.7113248654051871,The Vue Express @ 39th Street,0.8174258141649446
909,1913539,West 57 Apt Corporation,Beekman Apartments,0.9046537410754407,59th Street Bridge Suites,0.9325800137536758,Dharma Home Suites JC At Exchange Place,0.94115101136635
910,11775683,Beekman Tower,Churchill At Marbella,0.29289321881345254,Grove Pointe Apartments,0.591751709536137,M Suites at Newport,0.6464466094067263
911,15679811,Deedee's Downtown Flats,The St. Regis New York,0.7442269777606723,"Mandarin Oriental, New York",0.7467095953452453,Four Seasons Hotel New York,0.760663828285653
912,113311,The Peninsula New York,The Evelyn,0.9293279600909224,Midtown Lodging,0.9318005660529527,The Roger,0.9375298733387575
913,122015,HGU New York,United Nations Apartment Hotel,0.591751709536137,Senton Hotel,0.591751709536137,Fit Hotel,0.591751709536137
914,616735,The Grant Hotel,West Side YMCA,0.9698625612660544,The Vanderbilt YMCA,0.9716247823080417,Skyline Hotel,0.9754263406408504
915,674463,Times Square Dream Hostel,The Residences by Hilton Club,0.7958758547680684,The Hilton Club - New York,0.9024099927051467,NY Moore Hostel,0.9037749551350623
916,1467295,Imhotep New York Bed & Breakfast,Heart of Harlem,1.0,Times Square Beds,1.0,Rostel,1.0
917,7080095,Lyghthouse Inn,Manhattan Lodging,0.8571428571428572,NY Away - Luxury Apartments in the Financial District,0.8989847455447789,Oakwood 24 East 38th Street,0.9175213901157677
918,11798431,Studio-plus Apartment,Fairfield Inn New York Manhattan/Financial District,0.874733317226789,Residence Inn New York Downtown Manhattan World Trade Center Area,0.8938592165233895,Courtyard New York Downtown Manhattan / World Trade Center Area,0.9090674214039369
919,12906143,Fairfield Inn & Suites New York Downtown Manhattan/World Trade Center Area,The Ludlow New York City,0.8544048837886223,"The Standard, East Village",0.8600559664223844,"The Beekman, A Thompson Hotel",0.892052137793366
920,634696,The Bowery Hotel,AKA Central Park,0.8594912040716203,AKA United Nations,0.9052382173014114,AKA Sutton Place,0.916455101246622
921,655944,AKA Times Square,Garden Green Bed and Breakfast,0.6464466094067263,Neptune Hotel,0.7958758547680684,Exquisite Guesthouse & Suites,0.8232233047033631
922,6560712,J-Stel,Margot Guest House,0.6464466094067263,Stay the Night Bed & Breakfast,0.6464466094067263,Manhattan Studio Apartments,0.6464466094067263
923,6581320,Empire 120,Sleep Inn - Long Island City,0.862639436051311,Hotel Nirvana,0.9101973489866125,Pointe Plaza Hotel,0.9272607032546692
924,7290568,Sleep Inn,The Gatsby Hotel,0.8376202367904177,The Ridge Hotel,0.8616503523676333,The Allen Hotel,0.896549263924704
925,7939016,Orchard Street Hotel,Wythe Hotel,0.7015582798644595,1 Hotel Brooklyn Bridge,0.7103366259725039,The Williamsburg Hotel,0.7266304908663148
926,8738248,The William Vale,Moxy NYC Downtown,0.8654654412007375,AC Hotel by Marriott New York Times Square,0.9049530468461255,Courtyard New York Downtown Manhattan / World Trade Center Area,0.9192531008125076
927,12932808,AC Hotel New York City Downtown,A accomodation B&B,0.29289321881345254,Comfort Inn Brooklyn,0.591751709536137,Holiday Inn Express Building 107 On Fort Hamilton (An IHG Army Hotel),0.6464466094067263
928,254281,"A Hospitality Company, Inc.",Hotel Wales,0.9468505996547266,"The Carlyle, A Rosewood Hotel",0.954498424480671,La Quinta Inn & Suites New York City Central Park,0.9604406113935382
929,613705,A Town House Stay,Bridgestreet 85 John Street,0.7418011102528389,Village Apartments,0.7418011102528389,Greenwich Village Habitue,0.7846472391767338
930,815689,Jones Street Guesthouse,Aloft New York Brooklyn,0.9440983005625052,Best Western Plus Hospitality House,0.9468505996547266,The Condor Hotel,0.9503708333014534
931,1207497,TerraceStay,Brooklyn Suites,0.6464466094067263,Holiday Inn Brooklyn Downtown,0.9178005063473214,Hilton Brooklyn New York,0.9226176767465863
932,1787721,Carroll Gardens House,Hotel RL Brooklyn,0.8927887465162205,Wythe Hotel,0.9209430584957905,Aloft New York Brooklyn,0.9209430584957905
933,7691465,Brooklyn Student Dormitory - Jefferson Avenue,Pod Brooklyn,0.8111298415342084,Bogart Hotel,0.827025398494584,The Brooklyn,0.8386153164728127
934,8700361,BKLYN House,Jumel Terrace Bed and Breakfast,0.894590744661054,PUBLIC,0.9582789736668168,Broadway Plaza Hotel,0.9588131957856523
935,15237449,Artezen Hotel,West Side YMCA,0.6741854174088162,Broadway Hotel and Hostel,0.7654038388493734,The Harlem YMCA,0.7950415126995516
936,113325,The Vanderbilt YMCA,"Club Quarters Hotel, Grand Central",0.8712250984383497,"Club Quarters Hotel, opposite Rockefeller Center",0.8785293239190988,Hotel Boutique At Grand Central,0.9002639971865656
937,223021,"Club Quarters Hotel, Times Square -Midtown",Downtown Athletic Center,0.0,Bella Guest House,0.29289321881345254,Brooklyn Suites,0.6464466094067263
938,1161773,Worldwide Plaza,Downtown Athletic Center,0.0,Bella Guest House,0.29289321881345254,Brooklyn Suites,0.6464466094067263
939,1452077,Margot Guest House,ComfortStayNYC,0.6464466094067263,Empire 120,0.6464466094067263,Stay the Night Bed & Breakfast,0.75
940,1947693,W55NY,AKA Central Park,0.9244071053981545,McCarren Hotel & Pool,0.9337733821467478,The Whitby Hotel,0.9452824344835418
941,15734445,The Gallery House,Candy Hill Harlem,0.6464466094067263,Manhattan Bowery Lodge,0.9410744349011211,Edge Hotel,0.9501245331946183
942,93475,New York Marriott East Side,"The Lexington Hotel, Autograph Collection",0.8834983497320394,"The Algonquin Hotel Times Square, Autograph Collection",0.8903829904688595,JW Marriott Essex House New York,0.9113151563864051
943,93603,"The Pierre, A Taj Hotel, New York",The Surrey,0.8293678901806333,Hotel Plaza Athenee,0.845231646422343,The Sherry-Netherland Hotel,0.8639966213137169
944,122019,Central Park Inn,Menno House,0.7891814893221081,La Belle Etoile Hostel,0.8639172365120457,The Sutton Residence,0.882148869802242
945,612259,Hotel 309,Royal Park Hotel,0.9131278091287117,The Pina - A Private Residence Hotel,0.9183503419072274,Hudson Street Apartments at Liberty Towers,0.9183503419072274
946,1485603,Comfort Inn Times Square West,Comfort Inn Midtown West,0.8714260912937621,Aloft Harlem,0.9250731350734644,NYC Hostel,0.9292893218813453
947,15744547,Luxury 2 Bedrooms Upper West Side Manhattan,Hampton Inn Manhattan - Madison Square Garden Area,0.9415793762163014,The Towers at Lotte New York Palace,0.9562311890467592,Park Terrace Hotel on Bryant Park,0.9648635815536847
948,93610,Royalton New York Hotel,Royalton Park Avenue,0.8894530296669456,InterContinental New York Barclay,0.927913503848955,InterContinental New York Times Square,0.9294484234682626
949,646442,Signature Suites The Sullivan Suites,Windsor Hotel,0.9223849474293667,Washington Square Hotel,0.9259766789802395,Soho 54,0.9560625224836253
950,1199530,Oxbridge Midtown East Apartments,Hotel Delmonico,0.6666666666666665,Highbridge House,0.7113248654051871,Hotel Park 79,0.7958758547680684
951,2476202,Sumner Hotel,Mayflower Boutique Hotel,0.9055088817476932,BKLYN House,0.9440983005625052,The Franklin,0.9451178700051548
952,7934122,Paper Moon Bed & Breakfast,Bogart Hotel,0.8541350085021054,Hotel RL Brooklyn,0.8927887465162205,Best Western Plus Arena Hotel,0.8933996418221948
953,8776490,"The Bernic Hotel New York City, Tapestry Collection by Hilton","The Renwick Hotel New York City, Curio Collection by Hilton",0.8700757602846096,"Martinique New York on Broadway, Curio Collection by Hilton",0.9240931900946114,"Distrikt Hotel New York City, Tapestry Collection by Hilton",0.9310399211681705
954,93572,The Dorset,Hotel Metro,0.9390289239150308,Westgate New York City,0.9579668648290801,Park Terrace Hotel on Bryant Park,0.9648635815536847
955,99332,Ameritania Hotel,Moderne Hotel,0.8733282141123095,Park Central Hotel New York,0.9067844090848981,YOTEL New York,0.9173023733091026
956,3235844,Pod 39 Hotel,Pod 51 Hotel,0.7634893992448755,YOTEL New York,0.8148812262090552,Pod Times Square,0.8229427875014794
957,93622,Travel Inn Hotel New York,Hotel St. James,0.9226002482534232,Skyline Hotel,0.9290002973106326,Big Apple Hostel,0.9432495646160834
958,99382,The Marcel at Gramercy,Freehand New York Hotel,0.9280597135106828,The Lex NYC,0.9296791766967187,The Bentley Hotel,0.9298875552005572
959,99766,The Roosevelt Hotel,The New Yorker a Wyndham Hotel,0.8281207189265735,Paramount Hotel New York,0.8544582938795703,Hotel Edison Times Square,0.857079356406521
960,1776438,Pied-A-Terre on Washington Heights,Novotel New York Times Square,1.0,YOTEL New York,1.0,The Assemblage John Street,1.0
961,7014966,Holiday Inn Manhattan - Financial District,Holiday Inn Express New York City-Wall Street,0.9240638549048609,Holiday Inn New York City - Wall Street,0.9268316506313639,Holiday Inn New York City - Times Square,0.9368152328957247
962,7736502,Prospect Place Apartment - Hostel,Best Western Plus Arena Hotel,0.8933996418221948,"Brooklyn Way Hotel, BW Signature Collection",0.9230769230769231,Best Western Plus Hospitality House,0.9248353971997171
963,12551350,Pod Times Square,Pod 39 Hotel,0.8229427875014794,Pod 51 Hotel,0.8297190093311044,YOTEL New York,0.8580529431287683
964,112041,Larchmont Hotel,Riff Chelsea,0.8619868881315291,Efuru Guest House,0.8709005551264195,Arlington Place Bed and Breakfast,0.894590744661054
965,1177257,Wall Street District Hotel,Times Square Beds,1.0,Rostel,1.0,Springhills Suites by Marriott,1.0
966,1529897,La Sienna,International Student Center,0.8932478974632753,Central Park Studios at Lexington Ave. Co.,0.896994759475079,American Dream Hostel,0.9088078494824894
967,4544425,International Student Residence,Parkside Bed & Breakfast,0.7817821097640076,NY Moore Hostel,0.8320157897736769,J-Stel,0.8456966500379081
968,13994921,Kensho homes,Downtown Luxury Collection,0.6464466094067263,She-Fah Hotel,0.7113248654051871,Washington Street Apartments at Marbella,0.7113248654051871
969,224223,"nyma, the New York Manhattan Hotel",The Gallivant Times Square,0.9173637899786051,Hotel Mela,0.9173637899786051,Row NYC Hotel,0.9245249568953627
970,3556959,Nesva Hotel,Best Western Plus Plaza Hotel,0.7972730042516684,Sleep Inn - Long Island City,0.8231906076356097,LIC Hotel,0.8345123537057806
971,13131999,Gramercy Townhouse by Sudha,East Village Apartments by Sudha,0.8344788222795264,Lafayette International Guesthouse,0.882148869802242,Chic&Budget New York,0.894590744661054
